kind,state,t,value
mean_abs_error,$\delta$,0.07147147506475449,0.04644450172781944
mean_abs_residual,$\delta$,0.07157157361507416,0.03967786952853203
mean_abs_error,$\delta$,0.07157157361507416,0.04643784835934639
mean_abs_residual,$\delta$,0.07167167216539383,0.03967447951436043
mean_abs_error,$\delta$,0.07167167216539383,0.04643126577138901
mean_abs_residual,$\delta$,0.0717717707157135,0.03967108577489853
mean_abs_error,$\delta$,0.0717717707157135,0.04642491787672043
mean_abs_residual,$\delta$,0.07187187671661377,0.03966769576072693
mean_abs_error,$\delta$,0.07187187671661377,0.04641861096024513
mean_abs_residual,$\delta$,0.07197197526693344,0.03966430202126503
mean_abs_error,$\delta$,0.07197197526693344,0.04641247168183327
mean_abs_residual,$\delta$,0.07207207381725311,0.03966091200709343
mean_abs_error,$\delta$,0.07207207381725311,0.0464063435792923
mean_abs_residual,$\delta$,0.07217217236757278,0.03965752571821213
mean_abs_error,$\delta$,0.07217217236757278,0.04640021175146103
mean_abs_residual,$\delta$,0.07227227091789246,0.03965413197875023
mean_abs_error,$\delta$,0.07227227091789246,0.046394072473049164
mean_abs_residual,$\delta$,0.07237237691879272,0.03965073823928833
mean_abs_error,$\delta$,0.07237237691879272,0.046387944370508194
mean_abs_residual,$\delta$,0.0724724754691124,0.03964735195040703
mean_abs_error,$\delta$,0.0724724754691124,0.046381816267967224
mean_abs_residual,$\delta$,0.07257257401943207,0.03964395448565483
mean_abs_error,$\delta$,0.07257257401943207,0.04637567698955536
mean_abs_residual,$\delta$,0.07267267256975174,0.03964056819677353
mean_abs_error,$\delta$,0.07267267256975174,0.04636954143643379
mean_abs_residual,$\delta$,0.07277277112007141,0.03963717445731163
mean_abs_error,$\delta$,0.07277277112007141,0.046363405883312225
mean_abs_residual,$\delta$,0.07287287712097168,0.03963378816843033
mean_abs_error,$\delta$,0.07287287712097168,0.04635727033019066
mean_abs_residual,$\delta$,0.07297297567129135,0.03963039815425873
mean_abs_error,$\delta$,0.07297297567129135,0.04635113850235939
mean_abs_residual,$\delta$,0.07307307422161102,0.03962700814008713
mean_abs_error,$\delta$,0.07307307422161102,0.046344999223947525
mean_abs_residual,$\delta$,0.0731731727719307,0.03962361440062523
mean_abs_error,$\delta$,0.0731731727719307,0.04633886367082596
mean_abs_residual,$\delta$,0.07327327132225037,0.03962022438645363
mean_abs_error,$\delta$,0.07327327132225037,0.046332716941833496
mean_abs_residual,$\delta$,0.07337337732315063,0.03961683064699173
mean_abs_error,$\delta$,0.07337337732315063,0.04632658511400223
mean_abs_residual,$\delta$,0.0734734758734703,0.03961344435811043
mean_abs_error,$\delta$,0.0734734758734703,0.04632044956088066
mean_abs_residual,$\delta$,0.07357357442378998,0.03961005061864853
mean_abs_error,$\delta$,0.07357357442378998,0.046314310282468796
mean_abs_residual,$\delta$,0.07367367297410965,0.03960666060447693
mean_abs_error,$\delta$,0.07367367297410965,0.04630817100405693
mean_abs_residual,$\delta$,0.07377377897500992,0.03960327059030533
mean_abs_error,$\delta$,0.07377377897500992,0.046302083879709244
mean_abs_residual,$\delta$,0.07387387752532959,0.03959987685084343
mean_abs_error,$\delta$,0.07387387752532959,0.046296123415231705
mean_abs_residual,$\delta$,0.07397397607564926,0.03959648683667183
mean_abs_error,$\delta$,0.07397397607564926,0.04629017040133476
mean_abs_residual,$\delta$,0.07407407462596893,0.03959310054779053
mean_abs_error,$\delta$,0.07407407462596893,0.04628421366214752
mean_abs_residual,$\delta$,0.0741741731762886,0.039589714258909225
mean_abs_error,$\delta$,0.0741741731762886,0.04627825692296028
mean_abs_residual,$\delta$,0.07427427917718887,0.03958631679415703
mean_abs_error,$\delta$,0.07427427917718887,0.04627230018377304
mean_abs_residual,$\delta$,0.07437437772750854,0.03958292677998543
mean_abs_error,$\delta$,0.07437437772750854,0.0462663397192955
mean_abs_residual,$\delta$,0.07447447627782822,0.039579540491104126
mean_abs_error,$\delta$,0.07447447627782822,0.046260375529527664
mean_abs_residual,$\delta$,0.07457457482814789,0.039576150476932526
mean_abs_error,$\delta$,0.07457457482814789,0.04625442996621132
mean_abs_residual,$\delta$,0.07467467337846756,0.039572760462760925
mean_abs_error,$\delta$,0.07467467337846756,0.04624847322702408
