kind,state,ic_index,value
error_rms,$\delta$,61,0.041532568633556366
residual_rms,$\delta$,62,0.04185773804783821
error_rms,$\delta$,62,0.004842690657824278
residual_rms,$\delta$,63,0.03793611750006676
error_rms,$\delta$,63,0.0922740027308464
residual_rms,$\delta$,64,0.041426658630371094
error_rms,$\delta$,64,0.00464331079274416
residual_rms,$\delta$,65,0.041389044374227524
error_rms,$\delta$,65,0.05074189230799675
residual_rms,$\delta$,66,0.040650930255651474
error_rms,$\delta$,66,0.02899906598031521
residual_rms,$\delta$,67,0.039561912417411804
error_rms,$\delta$,67,0.020397674292325974
residual_rms,$\delta$,68,0.04177505150437355
error_rms,$\delta$,68,0.017838170751929283
residual_rms,$\delta$,69,0.04038501903414726
error_rms,$\delta$,69,0.05818880721926689
residual_rms,$\delta$,70,0.04083143174648285
error_rms,$\delta$,70,0.07175220549106598
residual_rms,$\delta$,71,0.04187561199069023
error_rms,$\delta$,71,0.0043471138924360275
residual_rms,$\delta$,72,0.040199145674705505
error_rms,$\delta$,72,0.04736494645476341
residual_rms,$\delta$,73,0.03827501833438873
error_rms,$\delta$,73,0.02811427414417267
residual_rms,$\delta$,74,0.04011426120996475
error_rms,$\delta$,74,0.08545848727226257
residual_rms,$\delta$,75,0.0401814766228199
error_rms,$\delta$,75,0.028925051912665367
residual_rms,$\delta$,76,0.03965999558568001
error_rms,$\delta$,76,0.09935168921947479
residual_rms,$\delta$,77,0.03947189077734947
error_rms,$\delta$,77,0.012872366234660149
residual_rms,$\delta$,78,0.04077065736055374
error_rms,$\delta$,78,0.07493657618761063
residual_rms,$\delta$,79,0.03924378752708435
error_rms,$\delta$,79,0.11836463958024979
residual_rms,$\delta$,80,0.04051418602466583
error_rms,$\delta$,80,0.05953621864318848
residual_rms,$\delta$,81,0.0413973368704319
error_rms,$\delta$,81,0.015475972555577755
residual_rms,$\delta$,82,0.0426967479288578
error_rms,$\delta$,82,0.04588130861520767
residual_rms,$\delta$,83,0.038356974720954895
error_rms,$\delta$,83,0.07850968092679977
residual_rms,$\delta$,84,0.037766363471746445
error_rms,$\delta$,84,0.0902598649263382
residual_rms,$\delta$,85,0.041121821850538254
error_rms,$\delta$,85,0.021007267758250237
residual_rms,$\delta$,86,0.0392371341586113
error_rms,$\delta$,86,0.04893685132265091
residual_rms,$\delta$,87,0.04192949831485748
error_rms,$\delta$,87,0.007510265801101923
residual_rms,$\delta$,88,0.04104578495025635
error_rms,$\delta$,88,0.04880555719137192
residual_rms,$\delta$,89,0.041888926178216934
error_rms,$\delta$,89,0.00530846044421196
residual_rms,$\delta$,90,0.04054051265120506
error_rms,$\delta$,90,0.015738897025585175
residual_rms,$\delta$,91,0.040593985468149185
error_rms,$\delta$,91,0.09008555114269257
residual_rms,$\delta$,92,0.04107425734400749
error_rms,$\delta$,92,0.03902892395853996
residual_rms,$\delta$,93,0.04190031811594963
error_rms,$\delta$,93,0.013259032741189003
residual_rms,$\delta$,94,0.04145405814051628
error_rms,$\delta$,94,0.006071809679269791
residual_rms,$\delta$,95,0.04073615372180939
error_rms,$\delta$,95,0.0386090986430645
residual_rms,$\delta$,96,0.03801150992512703
error_rms,$\delta$,96,0.06265835464000702
residual_rms,$\delta$,97,0.038441892713308334
error_rms,$\delta$,97,0.08875500410795212
residual_rms,$\delta$,98,0.03827730938792229
error_rms,$\delta$,98,0.07373151183128357
residual_rms,$\delta$,99,0.03998522832989693
error_rms,$\delta$,99,0.1056920513510704
residual_rms,$\delta$,100,0.041282668709754944
error_rms,$\delta$,100,0.024568358436226845
residual_rms,$\delta$,101,0.03920471668243408
error_rms,$\delta$,101,0.040449295192956924
residual_rms,$\delta$,102,0.042333122342824936
error_rms,$\delta$,102,0.042208559811115265
residual_rms,$\delta$,103,0.041034240275621414
error_rms,$\delta$,103,0.058107003569602966
residual_rms,$\delta$,104,0.04029527306556702
error_rms,$\delta$,104,0.02959117665886879
residual_rms,$\delta$,105,0.038628850132226944
error_rms,$\delta$,105,0.04420287534594536
residual_rms,$\delta$,106,0.04098817706108093
error_rms,$\delta$,106,0.026992226019501686
residual_rms,$\delta$,107,0.036471087485551834
error_rms,$\delta$,107,0.10344350337982178
residual_rms,$\delta$,108,0.04150880500674248
error_rms,$\delta$,108,0.020581670105457306
residual_rms,$\delta$,109,0.04064103588461876
error_rms,$\delta$,109,0.08780369162559509
residual_rms,$\delta$,110,0.042692314833402634
error_rms,$\delta$,110,0.06032530963420868
residual_rms,$\delta$,111,0.04064970836043358
error_rms,$\delta$,111,0.016738833859562874
residual_rms,$\delta$,112,0.04214074835181236
error_rms,$\delta$,112,0.02138105407357216
residual_rms,$\delta$,113,0.0409548394382
error_rms,$\delta$,113,0.06710829585790634
residual_rms,$\delta$,114,0.04134533926844597
error_rms,$\delta$,114,0.033442363142967224
residual_rms,$\delta$,115,0.042170923203229904
error_rms,$\delta$,115,0.026543494313955307
residual_rms,$\delta$,116,0.03881431743502617
error_rms,$\delta$,116,0.08212759345769882
residual_rms,$\delta$,117,0.03919736295938492
error_rms,$\delta$,117,0.11159035563468933
residual_rms,$\delta$,118,0.04025823250412941
error_rms,$\delta$,118,0.10882865637540817
residual_rms,$\delta$,119,0.041474223136901855
error_rms,$\delta$,119,0.013930587098002434
residual_rms,$\delta$,120,0.04167492315173149
error_rms,$\delta$,120,0.03593292832374573
residual_rms,$\delta$,121,0.03861340507864952
error_rms,$\delta$,121,0.01416228897869587
residual_rms,$\delta$,122,0.04002369940280914
error_rms,$\delta$,122,0.12032856792211533
residual_rms,$\delta$,123,0.04018745571374893
error_rms,$\delta$,123,0.10971105843782425
residual_rms,$\delta$,124,0.039767421782016754
error_rms,$\delta$,124,0.07760520279407501
residual_rms,$\delta$,125,0.041675958782434464
error_rms,$\delta$,125,0.025851478800177574
residual_rms,$\delta$,126,0.03946226090192795
error_rms,$\delta$,126,0.03519401326775551
residual_rms,$\delta$,127,0.03918786346912384
error_rms,$\delta$,127,0.09277678281068802
residual_rms,$\delta$,128,0.042100343853235245
error_rms,$\delta$,128,0.018326925113797188
residual_rms,$\delta$,129,0.040526002645492554
error_rms,$\delta$,129,0.10002034902572632
residual_rms,$\delta$,130,0.041179560124874115
error_rms,$\delta$,130,0.04779019579291344
residual_rms,$\delta$,131,0.04107644408941269
error_rms,$\delta$,131,0.040293317288160324
residual_rms,$\delta$,132,0.04283282905817032
error_rms,$\delta$,132,0.05984294414520264
residual_rms,$\delta$,133,0.040218375623226166
error_rms,$\delta$,133,0.07236659526824951
residual_rms,$\delta$,134,0.03923806548118591
error_rms,$\delta$,134,0.05024037882685661
residual_rms,$\delta$,135,0.03990943729877472
error_rms,$\delta$,135,0.020659351721405983
residual_rms,$\delta$,136,0.041634056717157364
error_rms,$\delta$,136,0.012392165139317513
residual_rms,$\delta$,137,0.04234336316585541
error_rms,$\delta$,137,0.048582326620817184
residual_rms,$\delta$,138,0.042164962738752365
error_rms,$\delta$,138,0.02116485685110092
residual_rms,$\delta$,139,0.04124102368950844
error_rms,$\delta$,139,0.011917571537196636
residual_rms,$\delta$,140,0.04134977236390114
error_rms,$\delta$,140,0.03463761508464813
residual_rms,$\delta$,141,0.039527539163827896
error_rms,$\delta$,141,0.0707491785287857
residual_rms,$\delta$,142,0.042337533086538315
error_rms,$\delta$,142,0.025842903181910515
residual_rms,$\delta$,143,0.04084916412830353
error_rms,$\delta$,143,0.06879464536905289
residual_rms,$\delta$,144,0.04241574555635452
error_rms,$\delta$,144,0.04350024089217186
residual_rms,$\delta$,145,0.0408986359834671
error_rms,$\delta$,145,0.05962095037102699
residual_rms,$\delta$,146,0.0421171560883522
error_rms,$\delta$,146,0.05372965335845947
residual_rms,$\delta$,147,0.038606196641922
error_rms,$\delta$,147,0.013824542984366417
residual_rms,$\delta$,148,0.03960631787776947
error_rms,$\delta$,148,0.06425391882658005
residual_rms,$\delta$,149,0.04039643332362175
error_rms,$\delta$,149,0.03272690623998642
residual_rms,$\delta$,150,0.04000468924641609
error_rms,$\delta$,150,0.018164219334721565
residual_rms,$\delta$,151,0.04043729975819588
error_rms,$\delta$,151,0.05007092282176018
residual_rms,$\delta$,152,0.03969749063253403
error_rms,$\delta$,152,0.12136966735124588
residual_rms,$\delta$,153,0.041172828525304794
error_rms,$\delta$,153,0.03386182710528374
residual_rms,$\delta$,154,0.04117284715175629
error_rms,$\delta$,154,0.02475716918706894
residual_rms,$\delta$,155,0.03894197940826416
error_rms,$\delta$,155,0.08285940438508987
residual_rms,$\delta$,156,0.0416378416121006
error_rms,$\delta$,156,0.029662946239113808
residual_rms,$\delta$,157,0.040765538811683655
error_rms,$\delta$,157,0.07436594367027283
residual_rms,$\delta$,158,0.03803307190537453
error_rms,$\delta$,158,0.05271261930465698
residual_rms,$\delta$,159,0.04175429791212082
error_rms,$\delta$,159,0.008874736726284027
