kind,state,t,value
mean_abs_residual,$\delta$,0.027627628296613693,0.04442455247044563
mean_abs_error,$\delta$,0.027627628296613693,0.04714880511164665
mean_abs_residual,$\delta$,0.027827827259898186,0.044430576264858246
mean_abs_error,$\delta$,0.027827827259898186,0.04713308811187744
mean_abs_residual,$\delta$,0.028028028085827827,0.04443658888339996
mean_abs_error,$\delta$,0.028028028085827827,0.04711727797985077
mean_abs_residual,$\delta$,0.02822822891175747,0.04444260895252228
mean_abs_error,$\delta$,0.02822822891175747,0.047101374715566635
mean_abs_residual,$\delta$,0.02842842787504196,0.04444862902164459
mean_abs_error,$\delta$,0.02842842787504196,0.04708538204431534
mean_abs_residual,$\delta$,0.028628628700971603,0.04445464909076691
mean_abs_error,$\delta$,0.028628628700971603,0.04706953093409538
mean_abs_residual,$\delta$,0.028828829526901245,0.04446067661046982
mean_abs_error,$\delta$,0.028828829526901245,0.04705383628606796
mean_abs_residual,$\delta$,0.029029028490185738,0.04446669667959213
mean_abs_error,$\delta$,0.029029028490185738,0.04703805595636368
mean_abs_residual,$\delta$,0.02922922931611538,0.04447271674871445
mean_abs_error,$\delta$,0.02922922931611538,0.04702217876911163
mean_abs_residual,$\delta$,0.02942943014204502,0.044478729367256165
mean_abs_error,$\delta$,0.02942943014204502,0.047006215900182724
mean_abs_residual,$\delta$,0.029629629105329514,0.04448475316166878
mean_abs_error,$\delta$,0.029629629105329514,0.046990156173706055
mean_abs_residual,$\delta$,0.029829829931259155,0.04449076950550079
mean_abs_error,$\delta$,0.029829829931259155,0.04697401076555252
mean_abs_residual,$\delta$,0.030030030757188797,0.044496793299913406
mean_abs_error,$\delta$,0.030030030757188797,0.04695776849985123
mean_abs_residual,$\delta$,0.03023022972047329,0.04450282081961632
mean_abs_error,$\delta$,0.03023022972047329,0.04694144427776337
mean_abs_residual,$\delta$,0.03043043054640293,0.044508837163448334
mean_abs_error,$\delta$,0.03043043054640293,0.04692501202225685
mean_abs_residual,$\delta$,0.030630631372332573,0.044514864683151245
mean_abs_error,$\delta$,0.030630631372332573,0.04690849408507347
mean_abs_residual,$\delta$,0.030830830335617065,0.04452088475227356
mean_abs_error,$\delta$,0.030830830335617065,0.046891890466213226
mean_abs_residual,$\delta$,0.031031031161546707,0.044526904821395874
mean_abs_error,$\delta$,0.031031031161546707,0.04687519371509552
mean_abs_residual,$\delta$,0.03123123198747635,0.04453292861580849
mean_abs_error,$\delta$,0.03123123198747635,0.04685840755701065
mean_abs_residual,$\delta$,0.03143143281340599,0.0445389524102211
mean_abs_error,$\delta$,0.03143143281340599,0.04684153571724892
mean_abs_residual,$\delta$,0.031631629914045334,0.044544972479343414
mean_abs_error,$\delta$,0.031631629914045334,0.04682457447052002
mean_abs_residual,$\delta$,0.031831830739974976,0.04455098509788513
mean_abs_error,$\delta$,0.031831830739974976,0.04680752381682396
mean_abs_residual,$\delta$,0.03203203156590462,0.04455701261758804
mean_abs_error,$\delta$,0.03203203156590462,0.04679038003087044
mean_abs_residual,$\delta$,0.03223223239183426,0.044563036412000656
mean_abs_error,$\delta$,0.03223223239183426,0.04677314683794975
mean_abs_residual,$\delta$,0.0324324332177639,0.04456906393170357
mean_abs_error,$\delta$,0.0324324332177639,0.0467558279633522
mean_abs_residual,$\delta$,0.03263263404369354,0.04457508400082588
mean_abs_error,$\delta$,0.03263263404369354,0.046738434582948685
mean_abs_residual,$\delta$,0.032832831144332886,0.044581104069948196
mean_abs_error,$\delta$,0.032832831144332886,0.04672093689441681
mean_abs_residual,$\delta$,0.03303303197026253,0.044587135314941406
mean_abs_error,$\delta$,0.03303303197026253,0.046703360974788666
mean_abs_residual,$\delta$,0.03323323279619217,0.04459315165877342
mean_abs_error,$\delta$,0.03323323279619217,0.04668569564819336
mean_abs_residual,$\delta$,0.03343343362212181,0.04459918662905693
mean_abs_error,$\delta$,0.03343343362212181,0.04666794836521149
mean_abs_residual,$\delta$,0.03363363444805145,0.04460520297288895
mean_abs_error,$\delta$,0.03363363444805145,0.046650104224681854
mean_abs_residual,$\delta$,0.033833835273981094,0.04461122676730156
