kind,state,ic_index,value
residual_rms,delta,113,0.016517214477062225
error_rms,delta,113,0.0005734004662372172
residual_rms,delta,114,0.017722371965646744
error_rms,delta,114,0.0006276763160713017
residual_rms,delta,115,0.015403992496430874
error_rms,delta,115,0.0012726072454825044
residual_rms,delta,116,0.015331830829381943
error_rms,delta,116,0.0003126278461422771
residual_rms,delta,117,0.015009742230176926
error_rms,delta,117,0.0009665528195910156
residual_rms,delta,118,0.015320292674005032
error_rms,delta,118,0.0009752737823873758
residual_rms,delta,119,0.0177769772708416
error_rms,delta,119,0.0005738793406635523
residual_rms,delta,120,0.020117975771427155
error_rms,delta,120,0.0012192270951345563
residual_rms,delta,121,0.017080411314964294
error_rms,delta,121,0.0005673693376593292
residual_rms,delta,122,0.01711600460112095
error_rms,delta,122,0.0006635419558733702
residual_rms,delta,123,0.01372621487826109
error_rms,delta,123,0.0004928169073536992
residual_rms,delta,124,0.015187814831733704
error_rms,delta,124,0.000854015292134136
residual_rms,delta,125,0.014740660786628723
error_rms,delta,125,0.0006104307249188423
residual_rms,delta,126,0.01345495879650116
error_rms,delta,126,0.0010491077555343509
residual_rms,delta,127,0.01651250571012497
error_rms,delta,127,0.0009500051382929087
residual_rms,delta,128,0.015312216244637966
error_rms,delta,128,0.0005440845852717757
residual_rms,delta,129,0.01844600960612297
error_rms,delta,129,0.0016185231506824493
residual_rms,delta,130,0.015570585615932941
error_rms,delta,130,0.00039216061122715473
residual_rms,delta,131,0.01790270023047924
error_rms,delta,131,0.0007834095158614218
residual_rms,delta,132,0.01586003787815571
error_rms,delta,132,0.0013872932177037
residual_rms,delta,133,0.01685297302901745
error_rms,delta,133,0.0003405631287023425
residual_rms,delta,134,0.014934577979147434
error_rms,delta,134,0.001200918690301478
residual_rms,delta,135,0.015539171174168587
error_rms,delta,135,0.000989830237813294
residual_rms,delta,136,0.016872720792889595
error_rms,delta,136,0.00032322772312909365
residual_rms,delta,137,0.017269812524318695
error_rms,delta,137,0.0006948541849851608
residual_rms,delta,138,0.017748020589351654
error_rms,delta,138,0.000546655326616019
residual_rms,delta,139,0.015223842114210129
error_rms,delta,139,0.0016542692901566625
residual_rms,delta,140,0.017434392124414444
error_rms,delta,140,0.0006725395214743912
residual_rms,delta,141,0.019060168415308
error_rms,delta,141,0.001017353730276227
residual_rms,delta,142,0.01600158028304577
