kind,state,t,value
mean_abs_error,delta,0.0038038038183003664,0.0005673155537806451
mean_abs_residual,delta,0.004004003945738077,0.014022834599018097
mean_abs_error,delta,0.004004003945738077,0.000565455062314868
mean_abs_residual,delta,0.004204204306006432,0.01459430530667305
mean_abs_error,delta,0.004204204306006432,0.0005634424742311239
mean_abs_residual,delta,0.004404404200613499,0.015150470659136772
mean_abs_error,delta,0.004404404200613499,0.0005612639943137765
mean_abs_residual,delta,0.004604604560881853,0.015700994059443474
mean_abs_error,delta,0.004604604560881853,0.0005589593783952296
mean_abs_residual,delta,0.0048048049211502075,0.01623578555881977
mean_abs_error,delta,0.0048048049211502075,0.0005565096507780254
mean_abs_residual,delta,0.005005004815757275,0.016751570627093315
mean_abs_error,delta,0.005005004815757275,0.0005539100966416299
mean_abs_residual,delta,0.005205205176025629,0.017243171110749245
mean_abs_error,delta,0.005205205176025629,0.0005512035568244755
mean_abs_residual,delta,0.0054054055362939835,0.01771010085940361
mean_abs_error,delta,0.0054054055362939835,0.0005483608110807836
mean_abs_residual,delta,0.005605605430901051,0.01815524883568287
mean_abs_error,delta,0.005605605430901051,0.0005454151541925967
mean_abs_residual,delta,0.005805805791169405,0.018577992916107178
mean_abs_error,delta,0.005805805791169405,0.0005423279944807291
mean_abs_residual,delta,0.006006006151437759,0.01898239552974701
mean_abs_error,delta,0.006006006151437759,0.0005391614977270365
mean_abs_residual,delta,0.0062062060460448265,0.019363293424248695
mean_abs_error,delta,0.0062062060460448265,0.0005358827766031027
mean_abs_residual,delta,0.006406406406313181,0.01972224935889244
mean_abs_error,delta,0.006406406406313181,0.0005325082456693053
mean_abs_residual,delta,0.006606606766581535,0.02006099373102188
mean_abs_error,delta,0.006606606766581535,0.0005290216649882495
mean_abs_residual,delta,0.0068068066611886024,0.020382294431328773
mean_abs_error,delta,0.0068068066611886024,0.0005254785646684468
mean_abs_residual,delta,0.007007007021456957,0.020684711635112762
mean_abs_error,delta,0.007007007021456957,0.0005218503065407276
mean_abs_residual,delta,0.007207207381725311,0.020966487005352974
mean_abs_error,delta,0.007207207381725311,0.0005181306623853743
mean_abs_residual,delta,0.007407407276332378,0.021229781210422516
mean_abs_error,delta,0.007407407276332378,0.0005143770249560475
mean_abs_residual,delta,0.007607607636600733,0.021473854780197144
mean_abs_error,delta,0.007607607636600733,0.0005105818272568285
mean_abs_residual,delta,0.007807807996869087,0.021698201075196266
mean_abs_error,delta,0.007807807996869087,0.0005067011225037277
mean_abs_residual,delta,0.008008007891476154,0.021906528621912003
mean_abs_error,delta,0.008008007891476154,0.0005027824663557112
mean_abs_residual,delta,0.008208207786083221,0.022095486521720886
mean_abs_error,delta,0.008208207786083221,0.0004988081054762006
mean_abs_residual,delta,0.008408408612012863,0.02226671203970909
mean_abs_error,delta,0.008408408612012863,0.000494820240419358
mean_abs_residual,delta,0.00860860850661993,0.022420041263103485
mean_abs_error,delta,0.00860860850661993,0.0004907657275907695
mean_abs_residual,delta,0.008808808401226997,0.02255452238023281
mean_abs_error,delta,0.008808808401226997,0.0004866961680818349
mean_abs_residual,delta,0.009009009227156639,0.02267036959528923
mean_abs_error,delta,0.009009009227156639,0.0004825925570912659
mean_abs_residual,delta,0.009209209121763706,0.022768395021557808
mean_abs_error,delta,0.009209209121763706,0.0004784725315403193
mean_abs_residual,delta,0.009409409016370773,0.0228501595556736
mean_abs_error,delta,0.009409409016370773,0.000474329775897786
mean_abs_residual,delta,0.009609609842300415,0.022914398461580276
mean_abs_error,delta,0.009609609842300415,0.00047017153701744974
mean_abs_residual,delta,0.009809809736907482,0.022961506620049477
mean_abs_error,delta,0.009809809736907482,0.00046599560300819576
mean_abs_residual,delta,0.01001000963151455,0.022992966696619987
mean_abs_error,delta,0.01001000963151455,0.00046180011122487485
mean_abs_residual,delta,0.010210210457444191,0.023009732365608215
mean_abs_error,delta,0.010210210457444191,0.00045760790817439556
mean_abs_residual,delta,0.010410410352051258,0.023011108860373497
mean_abs_error,delta,0.010410410352051258,0.0004534349136520177
mean_abs_residual,delta,0.010610610246658325,0.022997859865427017
mean_abs_error,delta,0.010610610246658325,0.00044922667439095676
mean_abs_residual,delta,0.010810811072587967,0.022972414270043373
mean_abs_error,delta,0.010810811072587967,0.00044502157834358513
mean_abs_residual,delta,0.011011010967195034,0.022934067994356155
mean_abs_error,delta,0.011011010967195034,0.0004408401146065444
mean_abs_residual,delta,0.011211210861802101,0.022883325815200806
mean_abs_error,delta,0.011211210861802101,0.0004366630455479026
mean_abs_residual,delta,0.011411411687731743,0.02281980589032173
mean_abs_error,delta,0.011411411687731743,0.0004325101035647094
mean_abs_residual,delta,0.01161161158233881,0.022744975984096527
mean_abs_error,delta,0.01161161158233881,0.00042841327376663685
mean_abs_residual,delta,0.011811811476945877,0.022658152505755424
mean_abs_error,delta,0.011811811476945877,0.0004243557632435113
mean_abs_residual,delta,0.012012012302875519,0.022559868171811104
mean_abs_error,delta,0.012012012302875519,0.00042033317731693387
mean_abs_residual,delta,0.012212212197482586,0.02245091274380684
mean_abs_error,delta,0.012212212197482586,0.0004163432167842984
mean_abs_residual,delta,0.012412412092089653,0.022331489250063896
mean_abs_error,delta,0.012412412092089653,0.00041237883851863444
mean_abs_residual,delta,0.012612612918019295,0.02220177836716175
mean_abs_error,delta,0.012612612918019295,0.0004084630054421723
mean_abs_residual,delta,0.012812812812626362,0.022062184289097786
mean_abs_error,delta,0.012812812812626362,0.0004045760433655232
mean_abs_residual,delta,0.013013012707233429,0.021913209930062294
mean_abs_error,delta,0.013013012707233429,0.00040071108378469944
