kind,state,t,value
mean_abs_residual,delta,0.015415415167808533,0.07405941188335419
mean_abs_error,delta,0.015415415167808533,0.002586839720606804
mean_abs_residual,delta,0.015615615993738174,0.07361161708831787
mean_abs_error,delta,0.015615615993738174,0.002595931990072131
mean_abs_residual,delta,0.015815814957022667,0.07314625382423401
mean_abs_error,delta,0.015815814957022667,0.0026049399748444557
mean_abs_residual,delta,0.01601601578295231,0.07267483323812485
mean_abs_error,delta,0.01601601578295231,0.0026139705441892147
mean_abs_residual,delta,0.01621621660888195,0.07219865173101425
mean_abs_error,delta,0.01621621660888195,0.002623019739985466
mean_abs_residual,delta,0.016416415572166443,0.07171837985515594
mean_abs_error,delta,0.016416415572166443,0.00263207103125751
mean_abs_residual,delta,0.016616616398096085,0.07123060524463654
mean_abs_error,delta,0.016616616398096085,0.002641113707795739
mean_abs_residual,delta,0.016816817224025726,0.07075691968202591
mean_abs_error,delta,0.016816817224025726,0.0026501233223825693
mean_abs_residual,delta,0.01701701618731022,0.07027048617601395
mean_abs_error,delta,0.01701701618731022,0.002659558318555355
mean_abs_residual,delta,0.01721721701323986,0.06978671252727509
mean_abs_error,delta,0.01721721701323986,0.0026694864500313997
mean_abs_residual,delta,0.017417417839169502,0.06930766254663467
mean_abs_error,delta,0.017417417839169502,0.0026796995662152767
mean_abs_residual,delta,0.017617616802453995,0.06884652376174927
mean_abs_error,delta,0.017617616802453995,0.002690171357244253
mean_abs_residual,delta,0.017817817628383636,0.06837822496891022
mean_abs_error,delta,0.017817817628383636,0.0027005637530237436
mean_abs_residual,delta,0.018018018454313278,0.06790050864219666
mean_abs_error,delta,0.018018018454313278,0.0027114241383969784
mean_abs_residual,delta,0.01821821741759777,0.06742563843727112
mean_abs_error,delta,0.01821821741759777,0.002722910838201642
mean_abs_residual,delta,0.018418418243527412,0.06696410477161407
mean_abs_error,delta,0.018418418243527412,0.0027343311812728643
mean_abs_residual,delta,0.018618619069457054,0.06649395823478699
mean_abs_error,delta,0.018618619069457054,0.002745743142440915
mean_abs_residual,delta,0.018818818032741547,0.06601649522781372
mean_abs_error,delta,0.018818818032741547,0.0027571041136980057
mean_abs_residual,delta,0.01901901885867119,0.06553125381469727
mean_abs_error,delta,0.01901901885867119,0.0027683826629072428
mean_abs_residual,delta,0.01921921968460083,0.0650390088558197
mean_abs_error,delta,0.01921921968460083,0.002779741305857897
mean_abs_residual,delta,0.019419418647885323,0.06455118209123611
mean_abs_error,delta,0.019419418647885323,0.0027909765485674143
mean_abs_residual,delta,0.019619619473814964,0.0640643909573555
mean_abs_error,delta,0.019619619473814964,0.0028021899051964283
mean_abs_residual,delta,0.019819820299744606,0.0635826513171196
mean_abs_error,delta,0.019819820299744606,0.002813361817970872
mean_abs_residual,delta,0.0200200192630291,0.06311605870723724
mean_abs_error,delta,0.0200200192630291,0.002824432449415326
mean_abs_residual,delta,0.02022022008895874,0.06264935433864594
mean_abs_error,delta,0.02022022008895874,0.002835565246641636
mean_abs_residual,delta,0.020420420914888382,0.06220360845327377
mean_abs_error,delta,0.020420420914888382,0.0028466079384088516
mean_abs_residual,delta,0.020620619878172874,0.061767056584358215
mean_abs_error,delta,0.020620619878172874,0.0028576753102242947
mean_abs_residual,delta,0.020820820704102516,0.0613349974155426
mean_abs_error,delta,0.020820820704102516,0.002868653740733862
mean_abs_residual,delta,0.021021021530032158,0.06091085448861122
mean_abs_error,delta,0.021021021530032158,0.002879484323784709
mean_abs_residual,delta,0.02122122049331665,0.06048332527279854
mean_abs_error,delta,0.02122122049331665,0.0028904122300446033
mean_abs_residual,delta,0.021421421319246292,0.06005215272307396
mean_abs_error,delta,0.021421421319246292,0.0029012723825871944
mean_abs_residual,delta,0.021621622145175934,0.059625301510095596
mean_abs_error,delta,0.021621622145175934,0.0029120512772351503
mean_abs_residual,delta,0.021821821108460426,0.05921249836683273
mean_abs_error,delta,0.021821821108460426,0.0029228113126009703
mean_abs_residual,delta,0.022022021934390068,0.05881837382912636
mean_abs_error,delta,0.022022021934390068,0.002933500101789832
mean_abs_residual,delta,0.02222222276031971,0.05842171236872673
mean_abs_error,delta,0.02222222276031971,0.0029442235827445984
mean_abs_residual,delta,0.022422421723604202,0.05802293121814728
mean_abs_error,delta,0.022422421723604202,0.0029548152815550566
mean_abs_residual,delta,0.022622622549533844,0.05762156844139099
mean_abs_error,delta,0.022622622549533844,0.002965417690575123
mean_abs_residual,delta,0.022822823375463486,0.05722431093454361
mean_abs_error,delta,0.022822823375463486,0.002975922543555498
mean_abs_residual,delta,0.023023022338747978,0.05684199184179306
mean_abs_error,delta,0.023023022338747978,0.0029864765238016844
mean_abs_residual,delta,0.02322322316467762,0.056466422975063324
mean_abs_error,delta,0.02322322316467762,0.002996881026774645
mean_abs_residual,delta,0.02342342399060726,0.05610537528991699
mean_abs_error,delta,0.02342342399060726,0.0030073204543441534
mean_abs_residual,delta,0.023623622953891754,0.05574272945523262
mean_abs_error,delta,0.023623622953891754,0.0030178420711308718
mean_abs_residual,delta,0.023823823779821396,0.05539814382791519
mean_abs_error,delta,0.023823823779821396,0.003028368577361107
mean_abs_residual,delta,0.024024024605751038,0.05505646392703056
mean_abs_error,delta,0.024024024605751038,0.00303887901827693
mean_abs_residual,delta,0.02422422356903553,0.05471796914935112
mean_abs_error,delta,0.02422422356903553,0.003049279097467661
mean_abs_residual,delta,0.024424424394965172,0.05440136417746544
mean_abs_error,delta,0.024424424394965172,0.0030596572905778885
mean_abs_residual,delta,0.024624625220894814,0.05408388748764992
mean_abs_error,delta,0.024624625220894814,0.0030699640046805143
mean_abs_residual,delta,0.024824824184179306,0.05378078296780586
mean_abs_error,delta,0.024824824184179306,0.0030801459215581417
mean_abs_residual,delta,0.025025025010108948,0.0534869059920311
mean_abs_error,delta,0.025025025010108948,0.003090392332524061
mean_abs_residual,delta,0.02522522583603859,0.05323680862784386
mean_abs_error,delta,0.02522522583603859,0.0031005230266600847
mean_abs_residual,delta,0.025425424799323082,0.05300991237163544
mean_abs_error,delta,0.025425424799323082,0.0031106534879654646
mean_abs_residual,delta,0.025625625625252724,0.0528218075633049
mean_abs_error,delta,0.025625625625252724,0.0031206852290779352
mean_abs_residual,delta,0.025825826451182365,0.05263323336839676
mean_abs_error,delta,0.025825826451182365,0.003130651079118252
mean_abs_residual,delta,0.026026025414466858,0.05244408920407295
mean_abs_error,delta,0.026026025414466858,0.003140566870570183
mean_abs_residual,delta,0.0262262262403965,0.052278004586696625
mean_abs_error,delta,0.0262262262403965,0.003150464268401265
mean_abs_residual,delta,0.02642642706632614,0.05214235931634903
mean_abs_error,delta,0.02642642706632614,0.0031602501403540373
mean_abs_residual,delta,0.026626626029610634,0.05200602859258652
mean_abs_error,delta,0.026626626029610634,0.0031700574327260256
mean_abs_residual,delta,0.026826826855540276,0.05187949538230896
mean_abs_error,delta,0.026826826855540276,0.0031797534320503473
mean_abs_residual,delta,0.027027027681469917,0.051771875470876694
mean_abs_error,delta,0.027027027681469917,0.003189460374414921
mean_abs_residual,delta,0.02722722664475441,0.051663465797901154
mean_abs_error,delta,0.02722722664475441,0.003199029015377164
mean_abs_residual,delta,0.02742742747068405,0.05155716463923454
